GEN_BLD_YRS_1,GEN_BLD_YRS_2,BuildGen
Oahu_OnshoreWind_OnWind_405,2023,0.0
Oahu_OnshoreWind_OnWind_405,2025,0.0
Oahu_OnshoreWind_OnWind_405,2030,0.0
Oahu_OnshoreWind_OnWind_405,2035,0.0
Oahu_OnshoreWind_OnWind_405,2040,0.0
Oahu_OnshoreWind_OnWind_405,2045,0.0
Oahu_OnshoreWind_OnWind_405,2050,0.0
Oahu_OnshoreWind_OnWind_406,2020,0.0
Oahu_OnshoreWind_OnWind_406,2023,0.0
Oahu_OnshoreWind_OnWind_406,2025,0.0
Oahu_OnshoreWind_OnWind_406,2030,0.0
Oahu_OnshoreWind_OnWind_406,2035,0.0
Oahu_OnshoreWind_OnWind_406,2040,0.0
Oahu_OnshoreWind_OnWind_406,2045,0.0
Oahu_OnshoreWind_OnWind_406,2050,0.0
Oahu_OnshoreWind_OnWind_407,2020,0.0
Oahu_OnshoreWind_OnWind_407,2023,0.0
Oahu_OnshoreWind_OnWind_407,2025,0.0
Oahu_OnshoreWind_OnWind_407,2030,0.0
Oahu_OnshoreWind_OnWind_407,2035,0.0
Oahu_OnshoreWind_OnWind_407,2040,0.0
Oahu_OnshoreWind_OnWind_407,2045,0.0
Oahu_OnshoreWind_OnWind_407,2050,0.0
Oahu_OnshoreWind_OnWind_408,2020,0.0
Oahu_OnshoreWind_OnWind_408,2023,0.0
Oahu_OnshoreWind_OnWind_408,2025,0.0
Oahu_OnshoreWind_OnWind_408,2030,0.0
Oahu_OnshoreWind_OnWind_408,2035,0.0
Oahu_OnshoreWind_OnWind_408,2040,0.0
Oahu_OnshoreWind_OnWind_408,2045,0.0
Oahu_OnshoreWind_OnWind_408,2050,0.0
Oahu_OnshoreWind_OnWind_409,2020,0.0
Oahu_OnshoreWind_OnWind_409,2023,0.0
Oahu_OnshoreWind_OnWind_409,2025,0.0
Oahu_OnshoreWind_OnWind_409,2030,0.0
Oahu_OnshoreWind_OnWind_409,2035,0.0
Oahu_OnshoreWind_OnWind_409,2040,0.0
Oahu_OnshoreWind_OnWind_409,2045,0.0
Oahu_OnshoreWind_OnWind_409,2050,0.0
Oahu_OnshoreWind_OnWind_410,2020,0.0
Oahu_OnshoreWind_OnWind_410,2023,0.0
Oahu_OnshoreWind_OnWind_410,2025,0.0
Oahu_OnshoreWind_OnWind_410,2030,0.0
Oahu_OnshoreWind_OnWind_410,2035,0.0
Oahu_OnshoreWind_OnWind_410,2040,0.0
Oahu_OnshoreWind_OnWind_410,2045,0.0
Oahu_OnshoreWind_OnWind_410,2050,0.0
Oahu_OnshoreWind_OnWind_501,2020,0.0
Oahu_OnshoreWind_OnWind_501,2023,24.0
Oahu_OnshoreWind_OnWind_501,2025,0.0
Oahu_OnshoreWind_OnWind_501,2030,200.0
Oahu_OnshoreWind_OnWind_501,2035,0.0
Oahu_OnshoreWind_OnWind_501,2040,0.0
Oahu_OnshoreWind_OnWind_501,2045,18.5
Oahu_OnshoreWind_OnWind_501,2050,0.0
Oahu_OnshoreWind_OnWind_502,2020,0.0
Oahu_OnshoreWind_OnWind_502,2023,0.0
Oahu_OnshoreWind_OnWind_502,2025,0.0
Oahu_OnshoreWind_OnWind_502,2030,0.0
Oahu_OnshoreWind_OnWind_502,2035,0.0
Oahu_OnshoreWind_OnWind_502,2040,0.0
Oahu_OnshoreWind_OnWind_502,2045,42.5
Oahu_OnshoreWind_OnWind_502,2050,0.0
Oahu_OnshoreWind_OnWind_503,2020,0.0
Oahu_OnshoreWind_OnWind_503,2023,0.0
Oahu_OnshoreWind_OnWind_503,2025,0.0
Oahu_OnshoreWind_OnWind_503,2030,0.0
Oahu_OnshoreWind_OnWind_503,2035,0.0
Oahu_OnshoreWind_OnWind_503,2040,0.0
Oahu_OnshoreWind_OnWind_503,2045,0.0
Oahu_OnshoreWind_OnWind_503,2050,0.0
Oahu_OnshoreWind_OnWind_504,2020,0.0
Oahu_OnshoreWind_OnWind_504,2023,0.0
Oahu_OnshoreWind_OnWind_504,2025,0.0
Oahu_OnshoreWind_OnWind_504,2030,0.0
Oahu_OnshoreWind_OnWind_504,2035,0.0
Oahu_OnshoreWind_OnWind_504,2040,0.0
Oahu_OnshoreWind_OnWind_504,2045,0.0
Oahu_OnshoreWind_OnWind_504,2050,0.0
Oahu_OnshoreWind_OnWind_505,2020,0.0
Oahu_OnshoreWind_OnWind_505,2023,0.0
Oahu_OnshoreWind_OnWind_505,2025,0.0
Oahu_OnshoreWind_OnWind_505,2030,0.0
Oahu_OnshoreWind_OnWind_505,2035,0.0
Oahu_OnshoreWind_OnWind_505,2040,0.0
Oahu_OnshoreWind_OnWind_505,2045,0.0
Oahu_OnshoreWind_OnWind_505,2050,0.0
Oahu_OnshoreWind_OnWind_506,2020,0.0
Oahu_OnshoreWind_OnWind_506,2023,0.0
Oahu_OnshoreWind_OnWind_506,2025,0.0
Oahu_OnshoreWind_OnWind_506,2030,0.0
Oahu_OnshoreWind_OnWind_506,2035,0.0
Oahu_OnshoreWind_OnWind_506,2040,0.0
Oahu_OnshoreWind_OnWind_506,2045,0.0
Oahu_OnshoreWind_OnWind_506,2050,0.0
Oahu_OnshoreWind_OnWind_507,2020,0.0
Oahu_OnshoreWind_OnWind_507,2023,0.0
Oahu_OnshoreWind_OnWind_507,2025,0.0
Oahu_OnshoreWind_OnWind_507,2030,0.0
Oahu_OnshoreWind_OnWind_507,2035,0.0
Oahu_OnshoreWind_OnWind_507,2040,0.0
Oahu_OnshoreWind_OnWind_507,2045,4.028279380654794
Oahu_OnshoreWind_OnWind_507,2050,0.0
Oahu_OnshoreWind_OnWind_508,2020,0.0
Oahu_OnshoreWind_OnWind_508,2023,0.0
Oahu_OnshoreWind_OnWind_508,2025,0.0
Oahu_OnshoreWind_OnWind_508,2030,0.0
Oahu_OnshoreWind_OnWind_508,2035,0.0
Oahu_OnshoreWind_OnWind_508,2040,0.0
Oahu_OnshoreWind_OnWind_508,2045,2.5
Oahu_OnshoreWind_OnWind_508,2050,0.0
Oahu_OnshoreWind_OnWind_509,2020,0.0
Oahu_OnshoreWind_OnWind_509,2023,0.0
Oahu_OnshoreWind_OnWind_509,2025,0.0
Oahu_OnshoreWind_OnWind_509,2030,0.0
Oahu_OnshoreWind_OnWind_509,2035,0.0
Oahu_OnshoreWind_OnWind_509,2040,0.0
Oahu_OnshoreWind_OnWind_509,2045,0.0
Oahu_OnshoreWind_OnWind_509,2050,0.0
Oahu_OnshoreWind_OnWind_Kahuku,2011,30.0
Oahu_OnshoreWind_OnWind_Kahuku,2020,0.0
Oahu_OnshoreWind_OnWind_Kahuku,2023,0.0
Oahu_OnshoreWind_OnWind_Kahuku,2025,0.0
Oahu_OnshoreWind_OnWind_Kahuku,2030,0.0
Oahu_OnshoreWind_OnWind_Kahuku,2035,0.0
Oahu_OnshoreWind_OnWind_Kahuku,2040,0.0
Oahu_OnshoreWind_OnWind_Kahuku,2045,0.0
Oahu_OnshoreWind_OnWind_Kahuku,2050,0.0
Oahu_OnshoreWind_OnWind_Kawailoa,2012,69.0
Oahu_OnshoreWind_OnWind_Kawailoa,2020,0.0
Oahu_OnshoreWind_OnWind_Kawailoa,2023,0.0
Oahu_OnshoreWind_OnWind_Kawailoa,2025,0.0
Oahu_OnshoreWind_OnWind_Kawailoa,2030,0.0
Oahu_OnshoreWind_OnWind_Kawailoa,2035,0.0
Oahu_OnshoreWind_OnWind_Kawailoa,2040,0.0
Oahu_OnshoreWind_OnWind_Kawailoa,2045,0.0
Oahu_OnshoreWind_OnWind_Kawailoa,2050,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2013,8.39091401082491
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2014,8.77693668928902
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2015,5.49275613071519
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2016,3.16466889341467
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2017,4.13749384781026
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2018,2.43445261929218
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2019,2.0006252747644
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2020,1.85004057666386
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2023,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2025,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2030,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2035,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2040,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2045,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_0,2050,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2013,11.6756458427475
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2014,12.2127820921718
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2015,7.64296657075456
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2016,4.40351946896389
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2017,5.75716933593392
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2018,3.38745058847412
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2019,2.78379591806856
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2020,2.57426289197739
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2023,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2025,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2030,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2035,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2040,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2045,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_1,2050,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2020,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2023,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2025,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2030,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2035,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2040,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2045,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_10,2050,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,2020,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,2023,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,2025,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,2030,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,2035,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,2040,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,2045,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_11,2050,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2013,3.97336888845038
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2014,4.15616309881493
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2015,2.6009974948466
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2016,1.49857296918055
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2017,1.95923701635312
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2018,1.15279197062718
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2019,0.947360706347518
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2020,0.876053986514912
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2023,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2025,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2030,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2035,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2040,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2045,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_12,2050,32.26850370607872
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,2020,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,2023,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,2025,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,2030,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,2035,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,2040,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,2045,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_13,2050,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2020,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2023,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2025,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2030,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2035,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2040,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2045,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_14,2050,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2020,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2023,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2025,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2030,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2035,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2040,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2045,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_15,2050,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2020,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2023,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2025,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2030,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2035,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2040,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2045,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_2,2050,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2013,9.36597063416423
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2014,9.79685063912579
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2015,6.13103561239408
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2016,3.53241564439067
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2017,4.61828661664672
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2018,2.71734541828694
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2019,2.23310566038896
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2020,2.06502243863926
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2023,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2025,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2030,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2035,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2040,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2045,143.76384736109142
Oahu_SlopedDistPV_Oahu_SlopedDistPV_3,2050,15.166175778352567
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2020,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2023,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2025,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2030,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2035,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2040,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2045,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_4,2050,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2013,9.18499126127487
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2014,9.60754533867008
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2015,6.01256513841608
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2016,3.46415850446601
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2017,4.52904710818026
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2018,2.66483794320139
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2019,2.18995518749097
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2020,2.02511985079811
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2023,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2025,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2030,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2035,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2040,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2045,110.3215800400057
Oahu_SlopedDistPV_Oahu_SlopedDistPV_5,2050,45.53742600526229
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2013,7.69410920975589
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2014,8.04807549301342
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2015,5.03662240820938
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2016,2.90186600020418
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2017,3.79390486884701
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2018,2.23228891329907
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2019,1.83448779620158
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2020,1.69640806960577
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2023,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2025,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2030,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2035,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2040,97.3226460343117
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2045,20.77880711097869
Oahu_SlopedDistPV_Oahu_SlopedDistPV_6,2050,12.458955648157612
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2013,7.32692964103336
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2014,7.66400388602037
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2015,4.79626386984608
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2016,2.76338266478512
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2017,3.61285150509294
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2018,2.12575924779732
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2019,1.74694206225464
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2020,1.6154517995043
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2023,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2025,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2030,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2035,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2040,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2045,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_7,2050,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2013,5.10036148747868
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2014,5.3350028149898
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2015,3.33873542179918
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2016,1.92362301934817
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2017,2.51494822242575
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2018,1.47976589517079
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2019,1.21606681812267
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2020,1.12453490708119
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2023,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2025,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2030,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2035,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2040,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2045,78.28847847308084
Oahu_SlopedDistPV_Oahu_SlopedDistPV_8,2050,8.258938862148554
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2013,7.49770902426989
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2014,7.84263994790459
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2015,4.90805735301872
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2016,2.82779283524664
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2017,3.69706147870992
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2018,2.17530740385099
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2019,1.7876605763606
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2020,1.65310547921518
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2023,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2025,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2030,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2035,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2040,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2045,0.0
Oahu_SlopedDistPV_Oahu_SlopedDistPV_9,2050,0.0
Oahu_Tesoro_Hawaii,1990,20.0
Oahu_Waiau_10,1973,49.9
Oahu_Waiau_3,1947,46.6
Oahu_Waiau_4,1950,46.6
Oahu_Waiau_5,1959,54.5
Oahu_Waiau_6,1961,53.5
Oahu_Waiau_7,1966,82.9
Oahu_Waiau_8,1968,86.1
Oahu_Waiau_9,1973,52.9
