BALANCING_AREA_TIMEPOINTS_1,BALANCING_AREA_TIMEPOINTS_2,MaximumContingencyUp
system_wide_balancing_area,3507102720,90.0
system_wide_balancing_area,3507102722,90.0
system_wide_balancing_area,3507121500,90.0
system_wide_balancing_area,3507121502,90.0
system_wide_balancing_area,3507121504,90.0
system_wide_balancing_area,3507121506,90.0
system_wide_balancing_area,3507121508,90.0
system_wide_balancing_area,3507121510,90.0
system_wide_balancing_area,3507121512,90.0
system_wide_balancing_area,3507121514,90.0
system_wide_balancing_area,3507121516,90.0
system_wide_balancing_area,3507121518,90.0
system_wide_balancing_area,3507121520,90.0
system_wide_balancing_area,3507121522,90.0
system_wide_balancing_area,3508022000,90.0
system_wide_balancing_area,3508022002,90.0
system_wide_balancing_area,3508022004,90.0
system_wide_balancing_area,3508022006,90.0
system_wide_balancing_area,3508022008,90.0
system_wide_balancing_area,3508022010,90.0
system_wide_balancing_area,3508022012,90.0
system_wide_balancing_area,3508022014,90.0
system_wide_balancing_area,3508022016,90.0
system_wide_balancing_area,3508022018,90.0
system_wide_balancing_area,3508022020,90.0
system_wide_balancing_area,3508022022,90.0
system_wide_balancing_area,3508041000,90.0
system_wide_balancing_area,3508041002,90.0
system_wide_balancing_area,3508041004,90.0
system_wide_balancing_area,3508041006,90.0
system_wide_balancing_area,3508041008,90.0
system_wide_balancing_area,3508041010,90.0
system_wide_balancing_area,3508041012,90.0
system_wide_balancing_area,3508041014,90.0
system_wide_balancing_area,3508041016,90.0
system_wide_balancing_area,3508041018,90.0
system_wide_balancing_area,3508041020,90.0
system_wide_balancing_area,3508041022,90.0
system_wide_balancing_area,3508061700,90.0
system_wide_balancing_area,3508061702,90.0
system_wide_balancing_area,3508061704,90.0
system_wide_balancing_area,3508061706,90.0
system_wide_balancing_area,3508061708,90.0
system_wide_balancing_area,3508061710,90.0
system_wide_balancing_area,3508061712,90.0
system_wide_balancing_area,3508061714,90.0
system_wide_balancing_area,3508061716,90.0
system_wide_balancing_area,3508061718,134.3
system_wide_balancing_area,3508061720,134.3
system_wide_balancing_area,3508061722,134.3
system_wide_balancing_area,3508081800,90.0
system_wide_balancing_area,3508081802,90.0
system_wide_balancing_area,3508081804,90.0
system_wide_balancing_area,3508081806,90.0
system_wide_balancing_area,3508081808,90.0
system_wide_balancing_area,3508081810,90.0
system_wide_balancing_area,3508081812,90.0
system_wide_balancing_area,3508081814,90.0
system_wide_balancing_area,3508081816,90.0
system_wide_balancing_area,3508081818,134.3
system_wide_balancing_area,3508081820,134.3
system_wide_balancing_area,3508081822,90.0
system_wide_balancing_area,3508091000,90.0
system_wide_balancing_area,3508091002,90.0
system_wide_balancing_area,3508091004,90.0
system_wide_balancing_area,3508091006,90.0
system_wide_balancing_area,3508091008,90.0
system_wide_balancing_area,3508091010,90.0
system_wide_balancing_area,3508091012,90.0
system_wide_balancing_area,3508091014,90.0
system_wide_balancing_area,3508091016,90.0
system_wide_balancing_area,3508091018,90.0
system_wide_balancing_area,3508091020,90.0
system_wide_balancing_area,3508091022,90.0
system_wide_balancing_area,3508112200,134.3
system_wide_balancing_area,3508112202,134.4
system_wide_balancing_area,3508112204,134.4
system_wide_balancing_area,3508112206,134.4
system_wide_balancing_area,3508112208,134.3
system_wide_balancing_area,3508112210,134.3
system_wide_balancing_area,3508112212,134.3
system_wide_balancing_area,3508112214,134.3
system_wide_balancing_area,3508112216,134.3
system_wide_balancing_area,3508112218,134.3
system_wide_balancing_area,3508112220,134.3
system_wide_balancing_area,3508112222,134.3
system_wide_balancing_area,4007011200,90.0
system_wide_balancing_area,4007011202,90.0
system_wide_balancing_area,4007011204,90.0
system_wide_balancing_area,4007011206,90.0
system_wide_balancing_area,4007011208,90.0
system_wide_balancing_area,4007011210,90.0
system_wide_balancing_area,4007011212,90.0
system_wide_balancing_area,4007011214,90.0
system_wide_balancing_area,4007011216,90.0
system_wide_balancing_area,4007011218,90.0
system_wide_balancing_area,4007011220,90.0
system_wide_balancing_area,4007011222,90.0
system_wide_balancing_area,4007011900,134.3
system_wide_balancing_area,4007011902,134.3
system_wide_balancing_area,4007011904,90.0
system_wide_balancing_area,4007011906,90.0
system_wide_balancing_area,4007011908,90.0
system_wide_balancing_area,4007011910,90.0
system_wide_balancing_area,4007011912,90.0
system_wide_balancing_area,4007011914,90.0
system_wide_balancing_area,4007011916,134.3
system_wide_balancing_area,4007011918,134.3
system_wide_balancing_area,4007011920,134.3
system_wide_balancing_area,4007011922,134.3
system_wide_balancing_area,4007021200,90.0
system_wide_balancing_area,4007021202,90.0
system_wide_balancing_area,4007021204,90.0
system_wide_balancing_area,4007021206,90.0
system_wide_balancing_area,4007021208,90.0
system_wide_balancing_area,4007021210,90.0
system_wide_balancing_area,4007021212,90.0
system_wide_balancing_area,4007021214,90.0
system_wide_balancing_area,4007021216,90.0
system_wide_balancing_area,4007021218,90.0
system_wide_balancing_area,4007021220,90.0
system_wide_balancing_area,4007021222,90.0
system_wide_balancing_area,4007050200,90.0
system_wide_balancing_area,4007050202,90.0
system_wide_balancing_area,4007050204,90.0
system_wide_balancing_area,4007050206,90.0
system_wide_balancing_area,4007050208,90.0
system_wide_balancing_area,4007050210,90.0
system_wide_balancing_area,4007050212,90.0
system_wide_balancing_area,4007050214,90.0
system_wide_balancing_area,4007050216,90.0
system_wide_balancing_area,4007050218,90.0
system_wide_balancing_area,4007050220,90.0
system_wide_balancing_area,4007050222,90.0
system_wide_balancing_area,4007092200,90.0
system_wide_balancing_area,4007092202,90.0
system_wide_balancing_area,4007092204,90.0
system_wide_balancing_area,4007092206,90.0
system_wide_balancing_area,4007092208,90.0
system_wide_balancing_area,4007092210,90.0
system_wide_balancing_area,4007092212,90.0
system_wide_balancing_area,4007092214,90.0
system_wide_balancing_area,4007092216,90.0
system_wide_balancing_area,4007092218,90.0
system_wide_balancing_area,4007092220,90.0
system_wide_balancing_area,4007092222,90.0
system_wide_balancing_area,4007102700,90.0
system_wide_balancing_area,4007102702,90.0
system_wide_balancing_area,4007102704,90.0
system_wide_balancing_area,4007102706,90.0
system_wide_balancing_area,4007102708,90.0
system_wide_balancing_area,4007102710,90.0
system_wide_balancing_area,4007102712,90.0
system_wide_balancing_area,4007102714,90.0
system_wide_balancing_area,4007102716,90.0
system_wide_balancing_area,4007102718,90.0
system_wide_balancing_area,4007102720,90.0
system_wide_balancing_area,4007102722,90.0
system_wide_balancing_area,4007121500,90.0
system_wide_balancing_area,4007121502,90.0
system_wide_balancing_area,4007121504,90.0
system_wide_balancing_area,4007121506,90.0
system_wide_balancing_area,4007121508,134.3
system_wide_balancing_area,4007121510,134.3
system_wide_balancing_area,4007121512,134.3
system_wide_balancing_area,4007121514,134.3
system_wide_balancing_area,4007121516,90.0
system_wide_balancing_area,4007121518,90.0
system_wide_balancing_area,4007121520,90.0
system_wide_balancing_area,4007121522,90.0
system_wide_balancing_area,4008022000,90.0
system_wide_balancing_area,4008022002,90.0
system_wide_balancing_area,4008022004,90.0
system_wide_balancing_area,4008022006,90.0
system_wide_balancing_area,4008022008,90.0
system_wide_balancing_area,4008022010,90.0
system_wide_balancing_area,4008022012,90.0
system_wide_balancing_area,4008022014,90.0
system_wide_balancing_area,4008022016,90.0
system_wide_balancing_area,4008022018,90.0
system_wide_balancing_area,4008022020,134.3
system_wide_balancing_area,4008022022,134.3
system_wide_balancing_area,4008041000,134.3
system_wide_balancing_area,4008041002,134.3
system_wide_balancing_area,4008041004,134.3
system_wide_balancing_area,4008041006,134.3
system_wide_balancing_area,4008041008,134.3
system_wide_balancing_area,4008041010,134.3
system_wide_balancing_area,4008041012,134.3
system_wide_balancing_area,4008041014,134.3
system_wide_balancing_area,4008041016,134.3
system_wide_balancing_area,4008041018,134.3
system_wide_balancing_area,4008041020,134.3
system_wide_balancing_area,4008041022,134.3
system_wide_balancing_area,4008061700,134.3
system_wide_balancing_area,4008061702,134.3
system_wide_balancing_area,4008061704,134.3
system_wide_balancing_area,4008061706,90.0
system_wide_balancing_area,4008061708,90.0
system_wide_balancing_area,4008061710,90.0
system_wide_balancing_area,4008061712,90.0
system_wide_balancing_area,4008061714,90.0
system_wide_balancing_area,4008061716,90.0
system_wide_balancing_area,4008061718,90.0
system_wide_balancing_area,4008061720,90.0
system_wide_balancing_area,4008061722,90.0
system_wide_balancing_area,4008081800,134.3
system_wide_balancing_area,4008081802,134.3
system_wide_balancing_area,4008081804,90.0
system_wide_balancing_area,4008081806,90.0
system_wide_balancing_area,4008081808,90.0
system_wide_balancing_area,4008081810,90.0
system_wide_balancing_area,4008081812,90.0
system_wide_balancing_area,4008081814,90.0
system_wide_balancing_area,4008081816,90.0
system_wide_balancing_area,4008081818,90.0
system_wide_balancing_area,4008081820,90.0
system_wide_balancing_area,4008081822,90.0
system_wide_balancing_area,4008091000,134.3
system_wide_balancing_area,4008091002,90.0
system_wide_balancing_area,4008091004,90.0
system_wide_balancing_area,4008091006,90.0
system_wide_balancing_area,4008091008,90.0
system_wide_balancing_area,4008091010,90.0
system_wide_balancing_area,4008091012,90.0
system_wide_balancing_area,4008091014,90.0
system_wide_balancing_area,4008091016,90.0
system_wide_balancing_area,4008091018,113.0
system_wide_balancing_area,4008091020,90.0
system_wide_balancing_area,4008091022,134.3
system_wide_balancing_area,4008112200,134.4
system_wide_balancing_area,4008112202,134.4
system_wide_balancing_area,4008112204,134.4
system_wide_balancing_area,4008112206,134.4
system_wide_balancing_area,4008112208,134.4
system_wide_balancing_area,4008112210,134.4
system_wide_balancing_area,4008112212,134.4
system_wide_balancing_area,4008112214,134.4
system_wide_balancing_area,4008112216,134.4
system_wide_balancing_area,4008112218,134.4
system_wide_balancing_area,4008112220,134.4
system_wide_balancing_area,4008112222,134.4
system_wide_balancing_area,4507011200,73.0
system_wide_balancing_area,4507011202,73.0
system_wide_balancing_area,4507011204,73.0
system_wide_balancing_area,4507011206,73.0
system_wide_balancing_area,4507011208,73.0
system_wide_balancing_area,4507011210,73.0
system_wide_balancing_area,4507011212,73.0
system_wide_balancing_area,4507011214,73.0
system_wide_balancing_area,4507011216,73.0
system_wide_balancing_area,4507011218,73.0
system_wide_balancing_area,4507011220,73.0
system_wide_balancing_area,4507011222,73.0
system_wide_balancing_area,4507011900,73.0
system_wide_balancing_area,4507011902,73.0
system_wide_balancing_area,4507011904,90.0
system_wide_balancing_area,4507011906,90.0
system_wide_balancing_area,4507011908,90.0
system_wide_balancing_area,4507011910,90.0
system_wide_balancing_area,4507011912,90.0
system_wide_balancing_area,4507011914,90.0
system_wide_balancing_area,4507011916,90.0
system_wide_balancing_area,4507011918,73.0
system_wide_balancing_area,4507011920,73.0
system_wide_balancing_area,4507011922,73.0
system_wide_balancing_area,4507021200,73.0
system_wide_balancing_area,4507021202,73.0
system_wide_balancing_area,4507021204,73.0
system_wide_balancing_area,4507021206,73.0
system_wide_balancing_area,4507021208,73.0
system_wide_balancing_area,4507021210,73.0
system_wide_balancing_area,4507021212,73.0
system_wide_balancing_area,4507021214,73.0
system_wide_balancing_area,4507021216,73.0
system_wide_balancing_area,4507021218,73.0
system_wide_balancing_area,4507021220,73.0
system_wide_balancing_area,4507021222,73.0
system_wide_balancing_area,4507050200,73.0
system_wide_balancing_area,4507050202,73.0
system_wide_balancing_area,4507050204,73.0
system_wide_balancing_area,4507050206,73.0
system_wide_balancing_area,4507050208,73.0
system_wide_balancing_area,4507050210,73.0
system_wide_balancing_area,4507050212,73.0
system_wide_balancing_area,4507050214,73.0
system_wide_balancing_area,4507050216,73.0
system_wide_balancing_area,4507050218,73.0
system_wide_balancing_area,4507050220,73.0
system_wide_balancing_area,4507050222,73.0
system_wide_balancing_area,4507092200,73.0
system_wide_balancing_area,4507092202,73.0
system_wide_balancing_area,4507092204,73.0
system_wide_balancing_area,4507092206,73.0
system_wide_balancing_area,4507092208,73.0
system_wide_balancing_area,4507092210,73.0
system_wide_balancing_area,4507092212,73.0
system_wide_balancing_area,4507092214,73.0
system_wide_balancing_area,4507092216,73.0
system_wide_balancing_area,4507092218,73.0
system_wide_balancing_area,4507092220,73.0
system_wide_balancing_area,4507092222,73.0
system_wide_balancing_area,4507102700,73.0
system_wide_balancing_area,4507102702,73.0
system_wide_balancing_area,4507102704,73.0
system_wide_balancing_area,4507102706,73.0
system_wide_balancing_area,4507102708,73.0
system_wide_balancing_area,4507102710,73.0
system_wide_balancing_area,4507102712,73.0
system_wide_balancing_area,4507102714,73.0
system_wide_balancing_area,4507102716,73.0
system_wide_balancing_area,4507102718,73.0
system_wide_balancing_area,4507102720,73.0
system_wide_balancing_area,4507102722,73.0
system_wide_balancing_area,4507121500,73.0
system_wide_balancing_area,4507121502,73.0
system_wide_balancing_area,4507121504,73.0
system_wide_balancing_area,4507121506,73.0
system_wide_balancing_area,4507121508,73.0
system_wide_balancing_area,4507121510,73.0
system_wide_balancing_area,4507121512,73.0
system_wide_balancing_area,4507121514,73.0
system_wide_balancing_area,4507121516,73.0
system_wide_balancing_area,4507121518,73.0
system_wide_balancing_area,4507121520,73.0
system_wide_balancing_area,4507121522,73.0
system_wide_balancing_area,4508022000,90.0
system_wide_balancing_area,4508022002,90.0
system_wide_balancing_area,4508022004,90.0
system_wide_balancing_area,4508022006,73.0
system_wide_balancing_area,4508022008,73.0
system_wide_balancing_area,4508022010,73.0
system_wide_balancing_area,4508022012,73.0
system_wide_balancing_area,4508022014,73.0
system_wide_balancing_area,4508022016,73.0
system_wide_balancing_area,4508022018,73.0
system_wide_balancing_area,4508022020,73.0
system_wide_balancing_area,4508022022,90.0
system_wide_balancing_area,4508041000,90.0
system_wide_balancing_area,4508041002,90.0
system_wide_balancing_area,4508041004,90.0
system_wide_balancing_area,4508041006,90.0
system_wide_balancing_area,4508041008,90.0
system_wide_balancing_area,4508041010,90.0
system_wide_balancing_area,4508041012,90.0
system_wide_balancing_area,4508041014,90.0
system_wide_balancing_area,4508041016,90.0
system_wide_balancing_area,4508041018,90.0
system_wide_balancing_area,4508041020,90.0
system_wide_balancing_area,4508041022,90.0
system_wide_balancing_area,4508061700,73.0
system_wide_balancing_area,4508061702,73.0
system_wide_balancing_area,4508061704,73.0
system_wide_balancing_area,4508061706,73.0
system_wide_balancing_area,4508061708,73.0
system_wide_balancing_area,4508061710,73.0
system_wide_balancing_area,4508061712,73.0
system_wide_balancing_area,4508061714,73.0
system_wide_balancing_area,4508061716,73.0
system_wide_balancing_area,4508061718,73.0
system_wide_balancing_area,4508061720,73.0
system_wide_balancing_area,4508061722,73.0
system_wide_balancing_area,4508081800,73.0
system_wide_balancing_area,4508081802,73.0
system_wide_balancing_area,4508081804,73.0
system_wide_balancing_area,4508081806,73.0
system_wide_balancing_area,4508081808,73.0
system_wide_balancing_area,4508081810,73.0
system_wide_balancing_area,4508081812,73.0
system_wide_balancing_area,4508081814,73.0
system_wide_balancing_area,4508081816,73.0
system_wide_balancing_area,4508081818,73.0
system_wide_balancing_area,4508081820,73.0
system_wide_balancing_area,4508081822,73.0
system_wide_balancing_area,4508091000,73.0
system_wide_balancing_area,4508091002,73.0
system_wide_balancing_area,4508091004,73.0
system_wide_balancing_area,4508091006,73.0
system_wide_balancing_area,4508091008,73.0
system_wide_balancing_area,4508091010,73.0
system_wide_balancing_area,4508091012,73.0
system_wide_balancing_area,4508091014,73.0
system_wide_balancing_area,4508091016,73.0
system_wide_balancing_area,4508091018,73.0
system_wide_balancing_area,4508091020,73.0
system_wide_balancing_area,4508091022,73.0
system_wide_balancing_area,4508112200,113.0
system_wide_balancing_area,4508112202,113.0
system_wide_balancing_area,4508112204,113.0
system_wide_balancing_area,4508112206,113.0
system_wide_balancing_area,4508112208,113.0
system_wide_balancing_area,4508112210,113.0
system_wide_balancing_area,4508112212,113.0
system_wide_balancing_area,4508112214,113.0
system_wide_balancing_area,4508112216,113.0
system_wide_balancing_area,4508112218,113.0
system_wide_balancing_area,4508112220,113.0
system_wide_balancing_area,4508112222,113.0
system_wide_balancing_area,5007011200,73.0
system_wide_balancing_area,5007011202,73.0
system_wide_balancing_area,5007011204,73.0
system_wide_balancing_area,5007011206,73.0
system_wide_balancing_area,5007011208,73.0
system_wide_balancing_area,5007011210,73.0
system_wide_balancing_area,5007011212,73.0
system_wide_balancing_area,5007011214,73.0
system_wide_balancing_area,5007011216,73.0
system_wide_balancing_area,5007011218,73.0
system_wide_balancing_area,5007011220,73.0
system_wide_balancing_area,5007011222,73.0
system_wide_balancing_area,5007011900,73.0
system_wide_balancing_area,5007011902,73.0
system_wide_balancing_area,5007011904,73.0
system_wide_balancing_area,5007011906,73.0
system_wide_balancing_area,5007011908,73.0
system_wide_balancing_area,5007011910,73.0
system_wide_balancing_area,5007011912,73.0
system_wide_balancing_area,5007011914,73.0
system_wide_balancing_area,5007011916,73.0
system_wide_balancing_area,5007011918,73.0
system_wide_balancing_area,5007011920,73.0
system_wide_balancing_area,5007011922,73.0
system_wide_balancing_area,5007021200,73.0
system_wide_balancing_area,5007021202,73.0
system_wide_balancing_area,5007021204,73.0
system_wide_balancing_area,5007021206,73.0
system_wide_balancing_area,5007021208,73.0
system_wide_balancing_area,5007021210,73.0
system_wide_balancing_area,5007021212,73.0
system_wide_balancing_area,5007021214,73.0
system_wide_balancing_area,5007021216,73.0
system_wide_balancing_area,5007021218,73.0
system_wide_balancing_area,5007021220,73.0
system_wide_balancing_area,5007021222,73.0
system_wide_balancing_area,5007050200,73.0
system_wide_balancing_area,5007050202,73.0
system_wide_balancing_area,5007050204,73.0
system_wide_balancing_area,5007050206,73.0
system_wide_balancing_area,5007050208,73.0
system_wide_balancing_area,5007050210,73.0
system_wide_balancing_area,5007050212,73.0
system_wide_balancing_area,5007050214,73.0
system_wide_balancing_area,5007050216,73.0
system_wide_balancing_area,5007050218,73.0
system_wide_balancing_area,5007050220,73.0
system_wide_balancing_area,5007050222,73.0
system_wide_balancing_area,5007092200,73.0
system_wide_balancing_area,5007092202,73.0
system_wide_balancing_area,5007092204,73.0
system_wide_balancing_area,5007092206,73.0
system_wide_balancing_area,5007092208,73.0
system_wide_balancing_area,5007092210,73.0
system_wide_balancing_area,5007092212,73.0
system_wide_balancing_area,5007092214,73.0
system_wide_balancing_area,5007092216,73.0
system_wide_balancing_area,5007092218,73.0
system_wide_balancing_area,5007092220,73.0
system_wide_balancing_area,5007092222,73.0
system_wide_balancing_area,5007102700,73.0
system_wide_balancing_area,5007102702,73.0
system_wide_balancing_area,5007102704,73.0
system_wide_balancing_area,5007102706,73.0
system_wide_balancing_area,5007102708,73.0
system_wide_balancing_area,5007102710,73.0
system_wide_balancing_area,5007102712,73.0
system_wide_balancing_area,5007102714,73.0
system_wide_balancing_area,5007102716,73.0
system_wide_balancing_area,5007102718,73.0
system_wide_balancing_area,5007102720,73.0
system_wide_balancing_area,5007102722,73.0
system_wide_balancing_area,5007121500,73.0
system_wide_balancing_area,5007121502,73.0
system_wide_balancing_area,5007121504,73.0
system_wide_balancing_area,5007121506,73.0
system_wide_balancing_area,5007121508,73.0
system_wide_balancing_area,5007121510,73.0
system_wide_balancing_area,5007121512,73.0
system_wide_balancing_area,5007121514,73.0
system_wide_balancing_area,5007121516,73.0
system_wide_balancing_area,5007121518,73.0
system_wide_balancing_area,5007121520,73.0
system_wide_balancing_area,5007121522,73.0
system_wide_balancing_area,5008022000,73.0
system_wide_balancing_area,5008022002,73.0
system_wide_balancing_area,5008022004,90.0
system_wide_balancing_area,5008022006,90.0
system_wide_balancing_area,5008022008,73.0
system_wide_balancing_area,5008022010,73.0
system_wide_balancing_area,5008022012,73.0
system_wide_balancing_area,5008022014,73.0
system_wide_balancing_area,5008022016,73.0
system_wide_balancing_area,5008022018,113.0
system_wide_balancing_area,5008022020,73.0
system_wide_balancing_area,5008022022,73.0
system_wide_balancing_area,5008041000,90.0
system_wide_balancing_area,5008041002,90.0
system_wide_balancing_area,5008041004,73.0
system_wide_balancing_area,5008041006,73.0
system_wide_balancing_area,5008041008,73.0
system_wide_balancing_area,5008041010,73.0
system_wide_balancing_area,5008041012,73.0
system_wide_balancing_area,5008041014,73.0
system_wide_balancing_area,5008041016,73.0
system_wide_balancing_area,5008041018,73.0
system_wide_balancing_area,5008041020,73.0
system_wide_balancing_area,5008041022,90.0
system_wide_balancing_area,5008061700,73.0
system_wide_balancing_area,5008061702,73.0
system_wide_balancing_area,5008061704,73.0
system_wide_balancing_area,5008061706,73.0
system_wide_balancing_area,5008061708,73.0
system_wide_balancing_area,5008061710,73.0
system_wide_balancing_area,5008061712,73.0
system_wide_balancing_area,5008061714,73.0
system_wide_balancing_area,5008061716,73.0
system_wide_balancing_area,5008061718,73.0
system_wide_balancing_area,5008061720,73.0
system_wide_balancing_area,5008061722,73.0
system_wide_balancing_area,5008081800,73.0
system_wide_balancing_area,5008081802,73.0
system_wide_balancing_area,5008081804,73.0
system_wide_balancing_area,5008081806,73.0
system_wide_balancing_area,5008081808,73.0
system_wide_balancing_area,5008081810,73.0
system_wide_balancing_area,5008081812,73.0
system_wide_balancing_area,5008081814,73.0
system_wide_balancing_area,5008081816,73.0
system_wide_balancing_area,5008081818,73.0
system_wide_balancing_area,5008081820,73.0
system_wide_balancing_area,5008081822,73.0
system_wide_balancing_area,5008091000,73.0
system_wide_balancing_area,5008091002,73.0
system_wide_balancing_area,5008091004,73.0
system_wide_balancing_area,5008091006,73.0
system_wide_balancing_area,5008091008,73.0
system_wide_balancing_area,5008091010,73.0
system_wide_balancing_area,5008091012,73.0
system_wide_balancing_area,5008091014,73.0
system_wide_balancing_area,5008091016,73.0
system_wide_balancing_area,5008091018,73.0
system_wide_balancing_area,5008091020,73.0
system_wide_balancing_area,5008091022,73.0
system_wide_balancing_area,5008112200,113.0
system_wide_balancing_area,5008112202,113.0
system_wide_balancing_area,5008112204,113.0
system_wide_balancing_area,5008112206,113.0
system_wide_balancing_area,5008112208,113.0
system_wide_balancing_area,5008112210,113.0
system_wide_balancing_area,5008112212,113.0
system_wide_balancing_area,5008112214,113.0
system_wide_balancing_area,5008112216,113.0
system_wide_balancing_area,5008112218,113.0
system_wide_balancing_area,5008112220,113.0
system_wide_balancing_area,5008112222,113.0
