GEN_BLD_YRS_1,GEN_BLD_YRS_2,BuildGen,Technology
Oahu_OnshoreWind_OnWind_102,2036,0,
Oahu_OnshoreWind_OnWind_102,2037,0,
Oahu_OnshoreWind_OnWind_102,2038,0,
Oahu_OnshoreWind_OnWind_102,2039,0,
Oahu_OnshoreWind_OnWind_102,2040,0,
Oahu_OnshoreWind_OnWind_102,2041,0,
Oahu_OnshoreWind_OnWind_102,2042,0,
Oahu_OnshoreWind_OnWind_102,2043,0,
Oahu_OnshoreWind_OnWind_102,2044,0,
Oahu_OnshoreWind_OnWind_102,2045,0,
Oahu_OnshoreWind_OnWind_102,2046,0,
Oahu_OnshoreWind_OnWind_102,2047,0,
Oahu_OnshoreWind_OnWind_102,2048,0,
Oahu_OnshoreWind_OnWind_102,2049,0,
Oahu_OnshoreWind_OnWind_102,2050,0,
Oahu_OnshoreWind_OnWind_103,2020,0,
Oahu_OnshoreWind_OnWind_103,2021,0,
Oahu_OnshoreWind_OnWind_103,2022,0,
Oahu_OnshoreWind_OnWind_103,2023,0,
Oahu_OnshoreWind_OnWind_103,2024,0,
Oahu_OnshoreWind_OnWind_103,2025,0,
Oahu_OnshoreWind_OnWind_103,2026,0,
Oahu_OnshoreWind_OnWind_103,2027,0,
Oahu_OnshoreWind_OnWind_103,2028,0,
Oahu_OnshoreWind_OnWind_103,2029,0,
Oahu_OnshoreWind_OnWind_103,2030,0,
Oahu_OnshoreWind_OnWind_103,2031,0,
Oahu_OnshoreWind_OnWind_103,2032,0,
Oahu_OnshoreWind_OnWind_103,2033,0,
Oahu_OnshoreWind_OnWind_103,2034,0,
Oahu_OnshoreWind_OnWind_103,2035,0,
Oahu_OnshoreWind_OnWind_103,2036,0,
Oahu_OnshoreWind_OnWind_103,2037,0,
Oahu_OnshoreWind_OnWind_103,2038,0,
Oahu_OnshoreWind_OnWind_103,2039,0,
Oahu_OnshoreWind_OnWind_103,2040,0,
Oahu_OnshoreWind_OnWind_103,2041,0,
Oahu_OnshoreWind_OnWind_103,2042,0,
Oahu_OnshoreWind_OnWind_103,2043,0,
Oahu_OnshoreWind_OnWind_103,2044,0,
Oahu_OnshoreWind_OnWind_103,2045,0,
Oahu_OnshoreWind_OnWind_103,2046,0,
Oahu_OnshoreWind_OnWind_103,2047,0,
Oahu_OnshoreWind_OnWind_103,2048,0,
Oahu_OnshoreWind_OnWind_103,2049,0,
Oahu_OnshoreWind_OnWind_103,2050,0,
Oahu_OnshoreWind_OnWind_104,2020,0,
Oahu_OnshoreWind_OnWind_104,2021,0,
Oahu_OnshoreWind_OnWind_104,2022,0,
Oahu_OnshoreWind_OnWind_104,2023,0,
Oahu_OnshoreWind_OnWind_104,2024,0,
Oahu_OnshoreWind_OnWind_104,2025,0,
Oahu_OnshoreWind_OnWind_104,2026,0,
Oahu_OnshoreWind_OnWind_104,2027,0,
Oahu_OnshoreWind_OnWind_104,2028,0,
Oahu_OnshoreWind_OnWind_104,2029,0,
Oahu_OnshoreWind_OnWind_104,2030,0,
Oahu_OnshoreWind_OnWind_104,2031,0,
Oahu_OnshoreWind_OnWind_104,2032,0,
Oahu_OnshoreWind_OnWind_104,2033,0,
Oahu_OnshoreWind_OnWind_104,2034,0,
Oahu_OnshoreWind_OnWind_104,2035,0,
Oahu_OnshoreWind_OnWind_104,2036,0,
Oahu_OnshoreWind_OnWind_104,2037,0,
Oahu_OnshoreWind_OnWind_104,2038,0,
Oahu_OnshoreWind_OnWind_104,2039,0,
Oahu_OnshoreWind_OnWind_104,2040,0,
Oahu_OnshoreWind_OnWind_104,2041,0,
Oahu_OnshoreWind_OnWind_104,2042,0,
Oahu_OnshoreWind_OnWind_104,2043,0,
Oahu_OnshoreWind_OnWind_104,2044,0,
Oahu_OnshoreWind_OnWind_104,2045,0,
Oahu_OnshoreWind_OnWind_104,2046,0,
Oahu_OnshoreWind_OnWind_104,2047,0,
Oahu_OnshoreWind_OnWind_104,2048,0,
Oahu_OnshoreWind_OnWind_104,2049,0,
Oahu_OnshoreWind_OnWind_104,2050,0,
Oahu_OnshoreWind_OnWind_105,2020,0,
Oahu_OnshoreWind_OnWind_105,2021,0,
Oahu_OnshoreWind_OnWind_105,2022,0,
Oahu_OnshoreWind_OnWind_105,2023,0,
Oahu_OnshoreWind_OnWind_105,2024,0,
Oahu_OnshoreWind_OnWind_105,2025,0,
Oahu_OnshoreWind_OnWind_105,2026,0,
Oahu_OnshoreWind_OnWind_105,2027,0,
Oahu_OnshoreWind_OnWind_105,2028,0,
Oahu_OnshoreWind_OnWind_105,2029,0,
Oahu_OnshoreWind_OnWind_105,2030,0,
Oahu_OnshoreWind_OnWind_105,2031,0,
Oahu_OnshoreWind_OnWind_105,2032,0,
Oahu_OnshoreWind_OnWind_105,2033,0,
Oahu_OnshoreWind_OnWind_105,2034,0,
Oahu_OnshoreWind_OnWind_105,2035,0,
Oahu_OnshoreWind_OnWind_105,2036,0,
Oahu_OnshoreWind_OnWind_105,2037,0,
Oahu_OnshoreWind_OnWind_105,2038,0,
Oahu_OnshoreWind_OnWind_105,2039,0,
Oahu_OnshoreWind_OnWind_105,2040,0,
Oahu_OnshoreWind_OnWind_105,2041,0,
Oahu_OnshoreWind_OnWind_105,2042,0,
Oahu_OnshoreWind_OnWind_105,2043,0,
Oahu_OnshoreWind_OnWind_105,2044,0,
Oahu_OnshoreWind_OnWind_105,2045,0,
Oahu_OnshoreWind_OnWind_105,2046,0,
Oahu_OnshoreWind_OnWind_105,2047,0,
Oahu_OnshoreWind_OnWind_105,2048,0,
Oahu_OnshoreWind_OnWind_105,2049,0,
Oahu_OnshoreWind_OnWind_105,2050,0,
Oahu_OnshoreWind_OnWind_106,2020,0,
Oahu_OnshoreWind_OnWind_106,2021,0,
Oahu_OnshoreWind_OnWind_106,2022,0,
Oahu_OnshoreWind_OnWind_106,2023,0,
Oahu_OnshoreWind_OnWind_106,2024,0,
Oahu_OnshoreWind_OnWind_106,2025,0,
Oahu_OnshoreWind_OnWind_106,2026,0,
Oahu_OnshoreWind_OnWind_106,2027,0,
Oahu_OnshoreWind_OnWind_106,2028,0,
Oahu_OnshoreWind_OnWind_106,2029,0,
Oahu_OnshoreWind_OnWind_106,2030,0,
Oahu_OnshoreWind_OnWind_106,2031,0,
Oahu_OnshoreWind_OnWind_106,2032,0,
Oahu_OnshoreWind_OnWind_106,2033,0,
Oahu_OnshoreWind_OnWind_106,2034,0,
Oahu_OnshoreWind_OnWind_106,2035,0,
Oahu_OnshoreWind_OnWind_106,2036,0,
Oahu_OnshoreWind_OnWind_106,2037,0,
Oahu_OnshoreWind_OnWind_106,2038,0,
Oahu_OnshoreWind_OnWind_106,2039,0,
Oahu_OnshoreWind_OnWind_106,2040,0,
Oahu_OnshoreWind_OnWind_106,2041,0,
Oahu_OnshoreWind_OnWind_106,2042,0,
Oahu_OnshoreWind_OnWind_106,2043,0,
Oahu_OnshoreWind_OnWind_106,2044,0,
Oahu_OnshoreWind_OnWind_106,2045,0,
Oahu_OnshoreWind_OnWind_106,2046,0,
Oahu_OnshoreWind_OnWind_106,2047,0,
Oahu_OnshoreWind_OnWind_106,2048,0,
Oahu_OnshoreWind_OnWind_106,2049,0,
Oahu_OnshoreWind_OnWind_106,2050,0,
Oahu_OnshoreWind_OnWind_107,2020,0,
Oahu_OnshoreWind_OnWind_107,2021,0,
Oahu_OnshoreWind_OnWind_107,2022,0,
Oahu_OnshoreWind_OnWind_107,2023,0,
Oahu_OnshoreWind_OnWind_107,2024,0,
Oahu_OnshoreWind_OnWind_107,2025,0,
Oahu_OnshoreWind_OnWind_107,2026,0,
Oahu_OnshoreWind_OnWind_107,2027,0,
Oahu_OnshoreWind_OnWind_107,2028,0,
Oahu_OnshoreWind_OnWind_107,2029,0,
Oahu_OnshoreWind_OnWind_107,2030,0,
Oahu_OnshoreWind_OnWind_107,2031,0,
Oahu_OnshoreWind_OnWind_107,2032,0,
Oahu_OnshoreWind_OnWind_107,2033,0,
Oahu_OnshoreWind_OnWind_107,2034,0,
Oahu_OnshoreWind_OnWind_107,2035,0,
Oahu_OnshoreWind_OnWind_107,2036,0,
Oahu_OnshoreWind_OnWind_107,2037,0,
Oahu_OnshoreWind_OnWind_107,2038,0,
Oahu_OnshoreWind_OnWind_107,2039,0,
Oahu_OnshoreWind_OnWind_107,2040,0,
Oahu_OnshoreWind_OnWind_107,2041,0,
Oahu_OnshoreWind_OnWind_107,2042,0,
Oahu_OnshoreWind_OnWind_107,2043,0,
Oahu_OnshoreWind_OnWind_107,2044,0,
Oahu_OnshoreWind_OnWind_107,2045,0,
Oahu_OnshoreWind_OnWind_107,2046,0,
Oahu_OnshoreWind_OnWind_107,2047,0,
Oahu_OnshoreWind_OnWind_107,2048,0,
Oahu_OnshoreWind_OnWind_107,2049,0,
Oahu_OnshoreWind_OnWind_107,2050,0,
Oahu_OnshoreWind_OnWind_201,2020,0,
Oahu_OnshoreWind_OnWind_201,2021,0,
Oahu_OnshoreWind_OnWind_201,2022,0,
Oahu_OnshoreWind_OnWind_201,2023,0,
Oahu_OnshoreWind_OnWind_201,2024,0,
Oahu_OnshoreWind_OnWind_201,2025,0,
Oahu_OnshoreWind_OnWind_201,2026,0,
Oahu_OnshoreWind_OnWind_201,2027,0,
Oahu_OnshoreWind_OnWind_201,2028,0,
Oahu_OnshoreWind_OnWind_201,2029,0,
Oahu_OnshoreWind_OnWind_201,2030,0,
Oahu_OnshoreWind_OnWind_201,2031,0,
Oahu_OnshoreWind_OnWind_201,2032,0,
Oahu_OnshoreWind_OnWind_201,2033,0,
Oahu_OnshoreWind_OnWind_201,2034,0,
Oahu_OnshoreWind_OnWind_201,2035,0,
Oahu_OnshoreWind_OnWind_201,2036,0,
Oahu_OnshoreWind_OnWind_201,2037,0,
Oahu_OnshoreWind_OnWind_201,2038,0,
Oahu_OnshoreWind_OnWind_201,2039,0,
Oahu_OnshoreWind_OnWind_201,2040,0,
Oahu_OnshoreWind_OnWind_201,2041,0,
Oahu_OnshoreWind_OnWind_201,2042,0,
Oahu_OnshoreWind_OnWind_201,2043,0,
Oahu_OnshoreWind_OnWind_201,2044,0,
Oahu_OnshoreWind_OnWind_201,2045,0,
Oahu_OnshoreWind_OnWind_201,2046,0,
Oahu_OnshoreWind_OnWind_201,2047,0,
Oahu_OnshoreWind_OnWind_201,2048,0,
Oahu_OnshoreWind_OnWind_201,2049,0,
Oahu_OnshoreWind_OnWind_201,2050,0,
Oahu_OnshoreWind_OnWind_202,2020,0,
Oahu_OnshoreWind_OnWind_202,2021,0,
Oahu_OnshoreWind_OnWind_202,2022,0,
Oahu_OnshoreWind_OnWind_202,2023,0,
Oahu_OnshoreWind_OnWind_202,2024,0,
Oahu_OnshoreWind_OnWind_202,2025,0,
Oahu_OnshoreWind_OnWind_202,2026,0,
Oahu_OnshoreWind_OnWind_202,2027,0,
Oahu_OnshoreWind_OnWind_202,2028,0,
Oahu_OnshoreWind_OnWind_202,2029,0,
Oahu_OnshoreWind_OnWind_202,2030,0,
Oahu_OnshoreWind_OnWind_202,2031,0,
Oahu_OnshoreWind_OnWind_202,2032,0,
Oahu_OnshoreWind_OnWind_202,2033,0,
Oahu_OnshoreWind_OnWind_202,2034,0,
Oahu_OnshoreWind_OnWind_202,2035,0,
Oahu_OnshoreWind_OnWind_202,2036,0,
Oahu_OnshoreWind_OnWind_202,2037,0,
Oahu_OnshoreWind_OnWind_202,2038,0,
Oahu_OnshoreWind_OnWind_202,2039,0,
Oahu_OnshoreWind_OnWind_202,2040,0,
Oahu_OnshoreWind_OnWind_202,2041,0,
Oahu_OnshoreWind_OnWind_202,2042,0,
Oahu_OnshoreWind_OnWind_202,2043,0,
Oahu_OnshoreWind_OnWind_202,2044,0,
Oahu_OnshoreWind_OnWind_202,2045,0,
Oahu_OnshoreWind_OnWind_202,2046,0,
Oahu_OnshoreWind_OnWind_202,2047,0,
Oahu_OnshoreWind_OnWind_202,2048,0,
Oahu_OnshoreWind_OnWind_202,2049,0,
Oahu_OnshoreWind_OnWind_202,2050,0,
Oahu_OnshoreWind_OnWind_203,2020,0,
Oahu_OnshoreWind_OnWind_203,2021,0,
Oahu_OnshoreWind_OnWind_203,2022,0,
Oahu_OnshoreWind_OnWind_203,2023,0,
Oahu_OnshoreWind_OnWind_203,2024,0,
Oahu_OnshoreWind_OnWind_203,2025,0,
Oahu_OnshoreWind_OnWind_203,2026,0,
Oahu_OnshoreWind_OnWind_203,2027,0,
Oahu_OnshoreWind_OnWind_203,2028,0,
Oahu_OnshoreWind_OnWind_203,2029,0,
Oahu_OnshoreWind_OnWind_203,2030,0,
Oahu_OnshoreWind_OnWind_203,2031,0,
Oahu_OnshoreWind_OnWind_203,2032,0,
Oahu_OnshoreWind_OnWind_203,2033,0,
Oahu_OnshoreWind_OnWind_203,2034,0,
Oahu_OnshoreWind_OnWind_203,2035,0,
Oahu_OnshoreWind_OnWind_203,2036,0,
Oahu_OnshoreWind_OnWind_203,2037,0,
Oahu_OnshoreWind_OnWind_203,2038,0,
Oahu_OnshoreWind_OnWind_203,2039,0,
Oahu_OnshoreWind_OnWind_203,2040,0,
Oahu_OnshoreWind_OnWind_203,2041,0,
Oahu_OnshoreWind_OnWind_203,2042,0,
Oahu_OnshoreWind_OnWind_203,2043,0,
Oahu_OnshoreWind_OnWind_203,2044,0,
Oahu_OnshoreWind_OnWind_203,2045,0,
Oahu_OnshoreWind_OnWind_203,2046,0,
Oahu_OnshoreWind_OnWind_203,2047,0,
Oahu_OnshoreWind_OnWind_203,2048,0,
Oahu_OnshoreWind_OnWind_203,2049,0,
Oahu_OnshoreWind_OnWind_203,2050,0,
Oahu_OnshoreWind_OnWind_204,2020,0,
Oahu_OnshoreWind_OnWind_204,2021,0,
Oahu_OnshoreWind_OnWind_204,2022,0,
Oahu_OnshoreWind_OnWind_204,2023,0,
Oahu_OnshoreWind_OnWind_204,2024,0,
Oahu_OnshoreWind_OnWind_204,2025,0,
Oahu_OnshoreWind_OnWind_204,2026,0,
Oahu_OnshoreWind_OnWind_204,2027,0,
Oahu_OnshoreWind_OnWind_204,2028,0,
Oahu_OnshoreWind_OnWind_204,2029,0,
Oahu_OnshoreWind_OnWind_204,2030,0,
Oahu_OnshoreWind_OnWind_204,2031,0,
Oahu_OnshoreWind_OnWind_204,2032,0,
Oahu_OnshoreWind_OnWind_204,2033,0,
Oahu_OnshoreWind_OnWind_204,2034,0,
Oahu_OnshoreWind_OnWind_204,2035,0,
Oahu_OnshoreWind_OnWind_204,2036,0,
Oahu_OnshoreWind_OnWind_204,2037,0,
Oahu_OnshoreWind_OnWind_204,2038,0,
Oahu_OnshoreWind_OnWind_204,2039,0,
Oahu_OnshoreWind_OnWind_204,2040,0,
Oahu_OnshoreWind_OnWind_204,2041,0,
Oahu_OnshoreWind_OnWind_204,2042,0,
Oahu_OnshoreWind_OnWind_204,2043,0,
Oahu_OnshoreWind_OnWind_204,2044,0,
Oahu_OnshoreWind_OnWind_204,2045,0,
Oahu_OnshoreWind_OnWind_204,2046,0,
Oahu_OnshoreWind_OnWind_204,2047,0,
Oahu_OnshoreWind_OnWind_204,2048,0,
Oahu_OnshoreWind_OnWind_204,2049,0,
Oahu_OnshoreWind_OnWind_204,2050,0,
Oahu_OnshoreWind_OnWind_205,2020,0,
Oahu_OnshoreWind_OnWind_205,2021,0,
Oahu_OnshoreWind_OnWind_205,2022,0,
Oahu_OnshoreWind_OnWind_205,2023,0,
Oahu_OnshoreWind_OnWind_205,2024,0,
Oahu_OnshoreWind_OnWind_205,2025,0,
Oahu_OnshoreWind_OnWind_205,2026,0,
Oahu_OnshoreWind_OnWind_205,2027,0,
Oahu_OnshoreWind_OnWind_205,2028,0,
Oahu_OnshoreWind_OnWind_205,2029,0,
Oahu_OnshoreWind_OnWind_205,2030,0,
Oahu_OnshoreWind_OnWind_205,2031,0,
Oahu_OnshoreWind_OnWind_205,2032,0,
Oahu_OnshoreWind_OnWind_205,2033,0,
Oahu_OnshoreWind_OnWind_205,2034,0,
Oahu_OnshoreWind_OnWind_205,2035,0,
Oahu_OnshoreWind_OnWind_205,2036,0,
Oahu_OnshoreWind_OnWind_205,2037,0,
Oahu_OnshoreWind_OnWind_205,2038,0,
Oahu_OnshoreWind_OnWind_205,2039,0,
Oahu_OnshoreWind_OnWind_205,2040,0,
Oahu_OnshoreWind_OnWind_205,2041,0,
Oahu_OnshoreWind_OnWind_205,2042,0,
Oahu_OnshoreWind_OnWind_205,2043,0,
Oahu_OnshoreWind_OnWind_205,2044,0,
Oahu_OnshoreWind_OnWind_205,2045,0,
Oahu_OnshoreWind_OnWind_205,2046,0,
Oahu_OnshoreWind_OnWind_205,2047,0,
Oahu_OnshoreWind_OnWind_205,2048,0,
Oahu_OnshoreWind_OnWind_205,2049,0,
Oahu_OnshoreWind_OnWind_205,2050,0,
Oahu_OnshoreWind_OnWind_206,2020,0,
Oahu_OnshoreWind_OnWind_206,2021,0,
Oahu_OnshoreWind_OnWind_206,2022,0,
Oahu_OnshoreWind_OnWind_206,2023,0,
Oahu_OnshoreWind_OnWind_206,2024,0,
Oahu_OnshoreWind_OnWind_206,2025,0,
Oahu_OnshoreWind_OnWind_206,2026,0,
Oahu_OnshoreWind_OnWind_206,2027,0,
Oahu_OnshoreWind_OnWind_206,2028,0,
Oahu_OnshoreWind_OnWind_206,2029,0,
Oahu_OnshoreWind_OnWind_206,2030,0,
Oahu_OnshoreWind_OnWind_206,2031,0,
Oahu_OnshoreWind_OnWind_206,2032,0,
Oahu_OnshoreWind_OnWind_206,2033,0,
Oahu_OnshoreWind_OnWind_206,2034,0,
Oahu_OnshoreWind_OnWind_206,2035,0,
Oahu_OnshoreWind_OnWind_206,2036,0,
Oahu_OnshoreWind_OnWind_206,2037,0,
Oahu_OnshoreWind_OnWind_206,2038,0,
Oahu_OnshoreWind_OnWind_206,2039,0,
Oahu_OnshoreWind_OnWind_206,2040,0,
Oahu_OnshoreWind_OnWind_206,2041,0,
Oahu_OnshoreWind_OnWind_206,2042,0,
Oahu_OnshoreWind_OnWind_206,2043,0,
Oahu_OnshoreWind_OnWind_206,2044,0,
Oahu_OnshoreWind_OnWind_206,2045,0,
Oahu_OnshoreWind_OnWind_206,2046,0,
Oahu_OnshoreWind_OnWind_206,2047,0,
Oahu_OnshoreWind_OnWind_206,2048,0,
Oahu_OnshoreWind_OnWind_206,2049,0,
Oahu_OnshoreWind_OnWind_206,2050,0,
Oahu_OnshoreWind_OnWind_207,2020,0,
Oahu_OnshoreWind_OnWind_207,2021,0,
Oahu_OnshoreWind_OnWind_207,2022,0,
Oahu_OnshoreWind_OnWind_207,2023,0,
Oahu_OnshoreWind_OnWind_207,2024,0,
Oahu_OnshoreWind_OnWind_207,2025,0,
Oahu_OnshoreWind_OnWind_207,2026,0,
Oahu_OnshoreWind_OnWind_207,2027,0,
Oahu_OnshoreWind_OnWind_207,2028,0,
Oahu_OnshoreWind_OnWind_207,2029,0,
Oahu_OnshoreWind_OnWind_207,2030,0,
Oahu_OnshoreWind_OnWind_207,2031,0,
Oahu_OnshoreWind_OnWind_207,2032,0,
Oahu_OnshoreWind_OnWind_207,2033,0,
Oahu_OnshoreWind_OnWind_207,2034,0,
Oahu_OnshoreWind_OnWind_207,2035,0,
Oahu_OnshoreWind_OnWind_207,2036,0,
Oahu_OnshoreWind_OnWind_207,2037,0,
Oahu_OnshoreWind_OnWind_207,2038,0,
Oahu_OnshoreWind_OnWind_207,2039,0,
Oahu_OnshoreWind_OnWind_207,2040,0,
Oahu_OnshoreWind_OnWind_207,2041,0,
Oahu_OnshoreWind_OnWind_207,2042,0,
Oahu_OnshoreWind_OnWind_207,2043,0,
Oahu_OnshoreWind_OnWind_207,2044,0,
Oahu_OnshoreWind_OnWind_207,2045,0,
Oahu_OnshoreWind_OnWind_207,2046,0,
Oahu_OnshoreWind_OnWind_207,2047,0,
Oahu_OnshoreWind_OnWind_207,2048,0,
Oahu_OnshoreWind_OnWind_207,2049,0,
Oahu_OnshoreWind_OnWind_207,2050,0,
Oahu_OnshoreWind_OnWind_208,2020,0,
Oahu_OnshoreWind_OnWind_208,2021,0,
Oahu_OnshoreWind_OnWind_208,2022,0,
Oahu_OnshoreWind_OnWind_208,2023,0,
Oahu_OnshoreWind_OnWind_208,2024,0,
Oahu_OnshoreWind_OnWind_208,2025,0,
Oahu_OnshoreWind_OnWind_208,2026,0,
Oahu_OnshoreWind_OnWind_208,2027,0,
Oahu_OnshoreWind_OnWind_208,2028,0,
Oahu_OnshoreWind_OnWind_208,2029,0,
Oahu_OnshoreWind_OnWind_208,2030,0,
Oahu_OnshoreWind_OnWind_208,2031,0,
Oahu_OnshoreWind_OnWind_208,2032,0,
Oahu_OnshoreWind_OnWind_208,2033,0,
Oahu_OnshoreWind_OnWind_208,2034,0,
Oahu_OnshoreWind_OnWind_208,2035,0,
Oahu_OnshoreWind_OnWind_208,2036,0,
Oahu_OnshoreWind_OnWind_208,2037,0,
Oahu_OnshoreWind_OnWind_208,2038,0,
Oahu_OnshoreWind_OnWind_208,2039,0,
Oahu_OnshoreWind_OnWind_208,2040,0,
Oahu_OnshoreWind_OnWind_208,2041,0,
Oahu_OnshoreWind_OnWind_208,2042,0,
Oahu_OnshoreWind_OnWind_208,2043,0,
Oahu_OnshoreWind_OnWind_208,2044,0,
Oahu_OnshoreWind_OnWind_208,2045,0,
Oahu_OnshoreWind_OnWind_208,2046,0,
Oahu_OnshoreWind_OnWind_208,2047,0,
Oahu_OnshoreWind_OnWind_208,2048,0,
Oahu_OnshoreWind_OnWind_208,2049,0,
Oahu_OnshoreWind_OnWind_208,2050,0,
Oahu_OnshoreWind_OnWind_209,2020,0,
Oahu_OnshoreWind_OnWind_209,2021,0,
Oahu_OnshoreWind_OnWind_209,2022,0,
Oahu_OnshoreWind_OnWind_209,2023,0,
Oahu_OnshoreWind_OnWind_209,2024,0,
Oahu_OnshoreWind_OnWind_209,2025,0,
Oahu_OnshoreWind_OnWind_209,2026,0,
Oahu_OnshoreWind_OnWind_209,2027,0,
Oahu_OnshoreWind_OnWind_209,2028,0,
Oahu_OnshoreWind_OnWind_209,2029,0,
Oahu_OnshoreWind_OnWind_209,2030,0,
Oahu_OnshoreWind_OnWind_209,2031,0,
Oahu_OnshoreWind_OnWind_209,2032,0,
Oahu_OnshoreWind_OnWind_209,2033,0,
Oahu_OnshoreWind_OnWind_209,2034,0,
Oahu_OnshoreWind_OnWind_209,2035,0,
Oahu_OnshoreWind_OnWind_209,2036,0,
Oahu_OnshoreWind_OnWind_209,2037,0,
Oahu_OnshoreWind_OnWind_209,2038,0,
Oahu_OnshoreWind_OnWind_209,2039,0,
Oahu_OnshoreWind_OnWind_209,2040,0,
Oahu_OnshoreWind_OnWind_209,2041,0,
Oahu_OnshoreWind_OnWind_209,2042,0,
Oahu_OnshoreWind_OnWind_209,2043,0,
Oahu_OnshoreWind_OnWind_209,2044,0,
Oahu_OnshoreWind_OnWind_209,2045,0,
Oahu_OnshoreWind_OnWind_209,2046,0,
Oahu_OnshoreWind_OnWind_209,2047,0,
Oahu_OnshoreWind_OnWind_209,2048,0,
Oahu_OnshoreWind_OnWind_209,2049,0,
Oahu_OnshoreWind_OnWind_209,2050,0,
Oahu_OnshoreWind_OnWind_301,2020,0,
Oahu_OnshoreWind_OnWind_301,2021,0,
Oahu_OnshoreWind_OnWind_301,2022,0,
Oahu_OnshoreWind_OnWind_301,2023,0,
Oahu_OnshoreWind_OnWind_301,2024,0,
Oahu_OnshoreWind_OnWind_301,2025,0,
Oahu_OnshoreWind_OnWind_301,2026,0,
Oahu_OnshoreWind_OnWind_301,2027,0,
Oahu_OnshoreWind_OnWind_301,2028,0,
Oahu_OnshoreWind_OnWind_301,2029,0,
Oahu_OnshoreWind_OnWind_301,2030,0,
Oahu_OnshoreWind_OnWind_301,2031,0,
Oahu_OnshoreWind_OnWind_301,2032,0,
Oahu_OnshoreWind_OnWind_301,2033,0,
Oahu_OnshoreWind_OnWind_301,2034,0,
Oahu_OnshoreWind_OnWind_301,2035,0,
Oahu_OnshoreWind_OnWind_301,2036,0,
Oahu_OnshoreWind_OnWind_301,2037,0,
Oahu_OnshoreWind_OnWind_301,2038,0,
Oahu_OnshoreWind_OnWind_301,2039,0,
Oahu_OnshoreWind_OnWind_301,2040,0,
Oahu_OnshoreWind_OnWind_301,2041,0,
Oahu_OnshoreWind_OnWind_301,2042,0,
Oahu_OnshoreWind_OnWind_301,2043,0,
Oahu_OnshoreWind_OnWind_301,2044,0,
Oahu_OnshoreWind_OnWind_301,2045,0,
Oahu_OnshoreWind_OnWind_301,2046,0,
Oahu_OnshoreWind_OnWind_301,2047,0,
Oahu_OnshoreWind_OnWind_301,2048,0,
Oahu_OnshoreWind_OnWind_301,2049,0,
Oahu_OnshoreWind_OnWind_301,2050,0,
Oahu_OnshoreWind_OnWind_302,2020,0,
Oahu_OnshoreWind_OnWind_302,2021,0,
Oahu_OnshoreWind_OnWind_302,2022,0,
Oahu_OnshoreWind_OnWind_302,2023,0,
Oahu_OnshoreWind_OnWind_302,2024,0,
Oahu_OnshoreWind_OnWind_302,2025,0,
Oahu_OnshoreWind_OnWind_302,2026,0,
Oahu_OnshoreWind_OnWind_302,2027,0,
Oahu_OnshoreWind_OnWind_302,2028,0,
Oahu_OnshoreWind_OnWind_302,2029,0,
Oahu_OnshoreWind_OnWind_302,2030,0,
Oahu_OnshoreWind_OnWind_302,2031,0,
Oahu_OnshoreWind_OnWind_302,2032,0,
Oahu_OnshoreWind_OnWind_302,2033,0,
Oahu_OnshoreWind_OnWind_302,2034,0,
Oahu_OnshoreWind_OnWind_302,2035,0,
Oahu_OnshoreWind_OnWind_302,2036,0,
Oahu_OnshoreWind_OnWind_302,2037,0,
Oahu_OnshoreWind_OnWind_302,2038,0,
Oahu_OnshoreWind_OnWind_302,2039,0,
Oahu_OnshoreWind_OnWind_302,2040,0,
Oahu_OnshoreWind_OnWind_302,2041,0,
Oahu_OnshoreWind_OnWind_302,2042,0,
Oahu_OnshoreWind_OnWind_302,2043,0,
Oahu_OnshoreWind_OnWind_302,2044,0,
Oahu_OnshoreWind_OnWind_302,2045,0,
Oahu_OnshoreWind_OnWind_302,2046,0,
Oahu_OnshoreWind_OnWind_302,2047,0,
Oahu_OnshoreWind_OnWind_302,2048,0,
Oahu_OnshoreWind_OnWind_302,2049,0,
Oahu_OnshoreWind_OnWind_302,2050,0,
Oahu_OnshoreWind_OnWind_303,2020,0,
Oahu_OnshoreWind_OnWind_303,2021,0,
Oahu_OnshoreWind_OnWind_303,2022,0,
Oahu_OnshoreWind_OnWind_303,2023,0,
Oahu_OnshoreWind_OnWind_303,2024,0,
Oahu_OnshoreWind_OnWind_303,2025,0,
Oahu_OnshoreWind_OnWind_303,2026,0,
Oahu_OnshoreWind_OnWind_303,2027,0,
Oahu_OnshoreWind_OnWind_303,2028,0,
Oahu_OnshoreWind_OnWind_303,2029,0,
Oahu_OnshoreWind_OnWind_303,2030,0,
Oahu_OnshoreWind_OnWind_303,2031,0,
Oahu_OnshoreWind_OnWind_303,2032,0,
Oahu_OnshoreWind_OnWind_303,2033,0,
Oahu_OnshoreWind_OnWind_303,2034,0,
Oahu_OnshoreWind_OnWind_303,2035,0,
Oahu_OnshoreWind_OnWind_303,2036,0,
Oahu_OnshoreWind_OnWind_303,2037,0,
Oahu_OnshoreWind_OnWind_303,2038,0,
Oahu_OnshoreWind_OnWind_303,2039,0,
Oahu_OnshoreWind_OnWind_303,2040,0,
Oahu_OnshoreWind_OnWind_303,2041,0,
Oahu_OnshoreWind_OnWind_303,2042,0,
Oahu_OnshoreWind_OnWind_303,2043,0,
Oahu_OnshoreWind_OnWind_303,2044,0,
Oahu_OnshoreWind_OnWind_303,2045,0,
