regional_fuel_market,fuel,tier,period,unit_cost,max_avail_at_cost,fixed_cost,max_age
Hawaii_LNG,LNG,container_10,2032,11.912234750808,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2033,12.010695850608,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2034,12.08626693008,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2035,12.07798634364,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2036,12.071333265936,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2037,12.143334633864,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2038,12.187790734308,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2039,12.202724398452,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2040,12.20892609678,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2041,12.206106565044,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2042,12.241959438156,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2043,12.2684557254,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2044,12.289843796748,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2045,12.32435365728,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2046,12.379537964724,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2047,12.450118441236,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2048,12.499185286644,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2049,12.530654693844,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_10,2050,12.605024214132,34757388.08,1.03256313831702,10.0000000000000000
Hawaii_LNG,LNG,container_15,2020,10.604229502272,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2021,10.696191692676,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2022,10.692440793636,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2023,10.743751821012,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2024,10.894272538632,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2025,11.247484847172,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2026,11.630685275664,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2027,11.870625201288,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2028,12.009403697676,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2029,12.02893062378,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2030,11.95615364622,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2031,11.882715493236,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2032,11.912234750808,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2033,12.010695850608,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2034,12.08626693008,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2035,12.07798634364,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2036,12.071333265936,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2037,12.143334633864,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2038,12.187790734308,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2039,12.202724398452,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2040,12.20892609678,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2041,12.206106565044,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2042,12.241959438156,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2043,12.2684557254,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2044,12.289843796748,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2045,12.32435365728,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2046,12.379537964724,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2047,12.450118441236,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2048,12.499185286644,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2049,12.530654693844,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_15,2050,12.605024214132,34757388.08,0.782491737360503,15.0000000000000000
Hawaii_LNG,LNG,container_20,2020,10.604229502272,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2021,10.696191692676,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2022,10.692440793636,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2023,10.743751821012,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2024,10.894272538632,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2025,11.247484847172,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2026,11.630685275664,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2027,11.870625201288,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2028,12.009403697676,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2029,12.02893062378,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2030,11.95615364622,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2031,11.882715493236,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2032,11.912234750808,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2033,12.010695850608,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2034,12.08626693008,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2035,12.07798634364,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2036,12.071333265936,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2037,12.143334633864,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2038,12.187790734308,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2039,12.202724398452,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2040,12.20892609678,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2041,12.206106565044,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2042,12.241959438156,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2043,12.2684557254,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2044,12.289843796748,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2045,12.32435365728,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2046,12.379537964724,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2047,12.450118441236,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2048,12.499185286644,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2049,12.530654693844,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_20,2050,12.605024214132,34757388.08,0.662581236547138,20.0000000000000000
Hawaii_LNG,LNG,container_25,2020,10.604229502272,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2021,10.696191692676,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2022,10.692440793636,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2023,10.743751821012,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2024,10.894272538632,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2025,11.247484847172,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2026,11.630685275664,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2027,11.870625201288,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2028,12.009403697676,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2029,12.02893062378,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2030,11.95615364622,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2031,11.882715493236,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2032,11.912234750808,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2033,12.010695850608,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2034,12.08626693008,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2035,12.07798634364,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2036,12.071333265936,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2037,12.143334633864,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2038,12.187790734308,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2039,12.202724398452,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2040,12.20892609678,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2041,12.206106565044,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2042,12.241959438156,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2043,12.2684557254,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2044,12.289843796748,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2045,12.32435365728,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2046,12.379537964724,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2047,12.450118441236,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2048,12.499185286644,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2049,12.530654693844,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LNG,LNG,container_25,2050,12.605024214132,34757388.08,0.594503860332455,25.0000000000000000
Hawaii_LSFO,LSFO,base,2020,12.2205391940868,.,0.0,.
Hawaii_LSFO,LSFO,base,2021,11.6605810365575,.,0.0,.
Hawaii_LSFO,LSFO,base,2022,12.0773356262126,.,0.0,.
Hawaii_LSFO,LSFO,base,2023,12.3129257296609,.,0.0,.
Hawaii_LSFO,LSFO,base,2024,12.6051780641437,.,0.0,.
Hawaii_LSFO,LSFO,base,2025,12.9096992400058,.,0.0,.
Hawaii_LSFO,LSFO,base,2026,13.197515805523,.,0.0,.
Hawaii_LSFO,LSFO,base,2027,13.4101128227644,.,0.0,.
Hawaii_LSFO,LSFO,base,2028,13.6890701606954,.,0.0,.
Hawaii_LSFO,LSFO,base,2029,13.9636949606954,.,0.0,.
Hawaii_LSFO,LSFO,base,2030,14.1577077537989,.,0.0,.
Hawaii_LSFO,LSFO,base,2031,14.4291447020747,.,0.0,.
Hawaii_LSFO,LSFO,base,2032,14.6486193331092,.,0.0,.
Hawaii_LSFO,LSFO,base,2033,14.9786493020747,.,0.0,.
Hawaii_LSFO,LSFO,base,2034,15.2210069296609,.,0.0,.
Hawaii_LSFO,LSFO,base,2035,15.4755502158678,.,0.0,.
Hawaii_LSFO,LSFO,base,2036,15.7484229020747,.,0.0,.
Hawaii_LSFO,LSFO,base,2037,15.9768656193161,.,0.0,.
Hawaii_LSFO,LSFO,base,2038,16.2339877469023,.,0.0,.
Hawaii_LSFO,LSFO,base,2039,16.5021480331092,.,0.0,.
Hawaii_LSFO,LSFO,base,2040,16.733843143454,.,0.0,.
Hawaii_LSFO,LSFO,base,2041,16.9374761193161,.,0.0,.
Hawaii_LSFO,LSFO,base,2042,17.3013804641437,.,0.0,.
Hawaii_LSFO,LSFO,base,2043,17.5101308503506,.,0.0,.
Hawaii_LSFO,LSFO,base,2044,17.7584377158678,.,0.0,.
Hawaii_LSFO,LSFO,base,2045,18.0144863813851,.,0.0,.
Hawaii_LSFO,LSFO,base,2046,18.2365533951782,.,0.0,.
Hawaii_LSFO,LSFO,base,2047,18.5368090365575,.,0.0,.
Hawaii_LSFO,LSFO,base,2048,18.8192547744885,.,0.0,.
Hawaii_LSFO,LSFO,base,2049,19.0760468089713,.,0.0,.
Hawaii_LSFO,LSFO,base,2050,19.2844859193161,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2020,28.0755596640388,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2021,27.4391092033377,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2022,27.8558637929928,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2023,28.0914538964411,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2024,28.3837062309239,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2025,28.6882274067859,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2026,28.9760439723032,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2027,29.1886409895446,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2028,29.4675983274756,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2029,29.7422231274756,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2030,29.936235920579,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2031,30.2076728688549,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2032,30.4271474998894,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2033,30.7571774688549,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2034,30.9995350964411,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2035,31.254078382648,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2036,31.5269510688549,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2037,31.7553937860963,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2038,32.0125159136825,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2039,32.2806761998894,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2040,32.5123713102342,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2041,32.7160042860963,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2042,33.0799086309239,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2043,33.2886590171308,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2044,33.536965882648,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2045,33.7930145481652,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2046,34.0150815619583,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2047,34.3153372033377,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2048,34.5977829412687,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2049,34.8545749757515,.,0.0,.
Hawaii_Motor_Diesel,Motor_Diesel,base,2050,35.0630140860963,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2020,25.4894758747483,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2021,24.6188075133674,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2022,25.0355621030226,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2023,25.2711522064709,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2024,25.5634045409536,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2025,25.8679257168157,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2026,26.1557422823329,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2027,26.3683392995743,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2028,26.6472966375054,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2029,26.9219214375054,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2030,27.1159342306088,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2031,27.3873711788847,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2032,27.6068458099192,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2033,27.9368757788847,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2034,28.1792334064709,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2035,28.4337766926778,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2036,28.7066493788847,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2037,28.9350920961261,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2038,29.1922142237123,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2039,29.4603745099192,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2040,29.692069620264,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2041,29.8957025961261,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2042,30.2596069409536,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2043,30.4683573271605,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2044,30.7166641926778,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2045,30.972712858195,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2046,31.1947798719881,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2047,31.4950355133674,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2048,31.7774812512985,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2049,32.0342732857812,.,0.0,.
Hawaii_Motor_Gasoline,Motor_Gasoline,base,2050,32.2427123961261,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2020,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2021,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2022,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2023,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2024,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2025,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2026,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2027,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2028,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2029,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2030,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2031,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2032,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2033,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2034,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2035,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2036,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2037,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2038,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2039,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2040,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2041,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2042,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2043,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2044,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2045,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2046,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2047,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2048,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2049,14.2856122752793,.,0.0,.
Hawaii_Pellet-Biomass,Pellet-Biomass,base,2050,14.2856122752793,.,0.0,.
